BASE_DATE,SIDO_CD,SIDO_NM,역번호,역사명,노선번호,노선명,역위도,역경도,역사도로명주소
20240630,11,서울특별시,1801,개봉역,I1101,경인선,37.494698,126.858504,서울시 구로구 경인로 40길 47
20240630,11,서울특별시,1813,구일역,I1101,경인선,37.496273,126.869599,서울시 구로구 구일로 133
20240630,11,서울특별시,1802,오류동역,I1101,경인선,37.4944,126.844551,서울시 구로구 경인로 20길 13
20240630,11,서울특별시,1821,온수역,I1101,경인선,37.492267,126.823399,서울시 구로구 부일로 872
20240630,11,서울특별시,350,가락시장,I1103,3호선,37.492368,127.118101,서울특별시 송파구 송파대로 지하257(가락동)
20240630,11,서울특별시,327,경복궁(정부서울청사),I1103,3호선,37.575844,126.973576,서울특별시 종로구 사직로 지하130(적선동)
20240630,11,서울특별시,351,경찰병원,I1103,3호선,37.495754,127.124198,서울특별시 송파구 중대로 지하149(가락동)
20240630,11,서울특별시,339,고속터미널,I1103,3호선,37.504953,127.004916,서울특별시 서초구 신반포로 지하188(반포동)
20240630,11,서울특별시,340,교대(법원·검찰청),I1103,3호선,37.49306,127.013796,서울특별시 서초구 서초대로 지하294(서초동)
20240630,11,서울특별시,320,구파발,I1103,3호선,37.636612,126.918827,서울특별시 은평구 진관2로 지하15-25 (진관동)
20240630,11,서울특별시,334,금호,I1103,3호선,37.548269,127.015785,서울특별시 성동구 동호로 지하104(금호동4가)
20240630,11,서울특별시,341,남부터미널(예술의전당),I1103,3호선,37.48494,127.016289,서울특별시 서초구 서초중앙로 지하31(서초동)
20240630,11,서울특별시,323,녹번,I1103,3호선,37.600882,126.935758,서울특별시 은평구 통일로 지하602-1(녹번동)
20240630,11,서울특별시,347,대청,I1103,3호선,37.493607,127.079526,서울특별시 강남구 일원로 지하2(일원동)
20240630,11,서울특별시,345,대치,I1103,3호선,37.494601,127.063449,서울특별시 강남구 남부순환로 지하2952(대치동)
20240630,11,서울특별시,344,도곡,I1103,3호선,37.491129,127.055694,서울특별시 강남구 남부순환로 지하2814(도곡동)
20240630,11,서울특별시,326,독립문,I1103,3호선,37.574534,126.957902,서울특별시 서대문구 통일로 지하247(현저동)
20240630,11,서울특별시,332,동대입구,I1103,3호선,37.55816,127.005273,서울특별시 중구 동호로 지하256(장충동2가)
20240630,11,서울특별시,343,매봉,I1103,3호선,37.487114,127.046907,서울특별시 강남구 남부순환로 지하2744(도곡동)
20240630,11,서울특별시,325,무악재,I1103,3호선,37.582658,126.950131,서울특별시 서대문구 통일로 지하361(홍제동)
20240630,11,서울특별시,322,불광,I1103,3호선,37.610554,126.929843,서울특별시 은평구 통일로 지하723-1(대조동)
20240630,11,서울특별시,349,수서,I1103,3호선,37.487507,127.101324,서울특별시 강남구 광평로 지하270(수서동)
20240630,11,서울특별시,337,신사,I1103,3호선,37.516438,127.020247,서울특별시 강남구 도산대로 지하102(신사동)
20240630,11,서울특별시,328,안국,I1103,3호선,37.576562,126.98547,서울특별시 종로구 율곡로 지하62(안국동)
20240630,11,서울특별시,336,압구정,I1103,3호선,37.526169,127.028502,서울특별시 강남구 압구정로 지하172(신사동)
20240630,11,서울특별시,333,약수,I1103,3호선,37.554674,127.010628,서울특별시 중구 다산로 지하122(신당동)
20240630,11,서울특별시,342,양재(서초구청),I1103,3호선,37.48466,127.03513,서울특별시 서초구 남부순환로 지하2585(서초동)
20240630,11,서울특별시,321,연신내,I1103,3호선,37.618855,126.920859,서울특별시 은평구 통일로 지하849(갈현동)
20240630,11,서울특별시,352,오금,I1103,3호선,37.502288,127.128344,서울특별시 송파구 오금로 지하321(오금동)
20240630,11,서울특별시,335,옥수,I1103,3호선,37.541653,127.017303,서울특별시 성동구 동호로 21(옥수동)
20240630,11,서울특별시,330,을지로3가,I1103,3호선,37.566299,126.992616,서울특별시 중구 을지로 지하129(을지로3가)
20240630,11,서울특별시,348,일원,I1103,3호선,37.48389,127.08416,서울특별시 강남구 일원로 지하121(일원동)
20240630,11,서울특별시,338,잠원,I1103,3호선,37.512989,127.011613,서울특별시 서초구 잠원로4길 지하46(잠원동)
20240630,11,서울특별시,329,종로3가,I1103,3호선,37.571537,126.991237,서울특별시 종로구 돈화문로 지하30(묘동)
20240630,11,서울특별시,331,충무로,I1103,3호선,37.561302,126.995473,서울특별시 중구 퇴계로 지하214(필동2가)
20240630,11,서울특별시,346,학여울,I1103,3호선,37.496757,127.070541,서울특별시 강남구 남부순환로 지하3104(대치동)
20240630,11,서울특별시,324,홍제,I1103,3호선,37.588851,126.944092,서울특별시 서대문구 통일로 지하440-1(홍제동)
20240630,11,서울특별시,417,길음,I1104,4호선,37.604087,127.025353,서울특별시 성북구 동소문로 지하248(길음동)
20240630,11,서울특별시,434,남태령,I1104,4호선,37.464339,126.989081,서울특별시 서초구 과천대로 지하816(방배동)
20240630,11,서울특별시,411,노원,I1104,4호선,37.656274,127.063183,서울특별시 노원구 상계로 69-1(상계동)
20240630,11,서울특별시,421,동대문,I1104,4호선,37.57099,127.008835,서울특별시 종로구 율곡로 지하308(종로6가)
20240630,11,서울특별시,422,동대문역사문화공원(DDP),I1104,4호선,37.565141,127.008458,서울특별시 중구 장충단로 지하230(광희동2가)
20240630,11,서울특별시,431,동작(현충원),I1104,4호선,37.503567,126.980171,서울특별시 동작구 현충로 257(동작동)
20240630,11,서울특별시,424,명동,I1104,4호선,37.561055,126.988271,서울특별시 중구 퇴계로 지하126(충무로2가)
20240630,11,서울특별시,415,미아(서울사이버대학),I1104,4호선,37.626435,127.026151,서울특별시 강북구 도봉로 지하198(미아동)
20240630,11,서울특별시,416,미아사거리,I1104,4호선,37.613276,127.030083,서울특별시 강북구 도봉로 지하50(미아동)
20240630,11,서울특별시,409,불암산,I1104,4호선,37.66956,127.078404,서울특별시 노원구 상계로 305(상계동)
20240630,11,서울특별시,433,사당,I1104,4호선,37.476563,126.981746,서울특별시 동작구  동작대로 지하3(사당동)
20240630,11,서울특별시,428,삼각지(전쟁기념관),I1104,4호선,37.535057,126.973354,서울특별시 용산구 한강대로 지하180(한강로1가)
20240630,11,서울특별시,410,상계,I1104,4호선,37.660576,127.073199,서울특별시 노원구 상계로 182(상계동)
20240630,11,서울특별시,426,서울역,I1104,4호선,37.553172,126.972836,서울특별시 용산구 한강대로 지하392(동자동)
20240630,11,서울특별시,418,성신여대입구(돈암),I1104,4호선,37.592782,127.017338,서울특별시 성북구 동소문로 지하102(동선동4가)
20240630,11,서울특별시,414,수유(강북구청),I1104,4호선,37.637127,127.024731,서울특별시 강북구 도봉로 지하338(수유동)
20240630,11,서울특별시,427,숙대입구(갈월),I1104,4호선,37.545124,126.971952,서울특별시 용산구 한강대로 지하306(갈월동)
20240630,11,서울특별시,429,신용산,I1104,4호선,37.52919,126.96858,서울특별시 용산구 한강대로 지하112(한강로2가)
20240630,11,서울특별시,413,쌍문,I1104,4호선,37.648274,127.034381,서울특별시 도봉구 도봉로 지하 486-1(창동)
20240630,11,서울특별시,430,이촌(국립중앙박물관),I1104,4호선,37.522525,126.97335,서울특별시 용산구 서빙고로 지하83(용산동5가)
20240630,11,서울특별시,412,창동,I1104,4호선,37.652993,127.046746,서울특별시 도봉구 마들로11길 77(창동)
20240630,11,서울특별시,432,총신대입구(이수),I1104,4호선,37.487521,126.982309,서울특별시 동작구 동작대로 지하117(사당동)
20240630,11,서울특별시,423,충무로,I1104,4호선,37.561302,126.995473,서울특별시 중구 퇴계로 지하214(필동2가)
20240630,11,서울특별시,419,한성대입구(삼선교),I1104,4호선,37.58838,127.006751,서울특별시 성북구 삼선교로 지하1(삼선동1가)
20240630,11,서울특별시,420,혜화,I1104,4호선,37.582116,127.001759,서울특별시 종로구 대학로 지하120(명륜4가)
20240630,11,서울특별시,425,회현(남대문시장),I1104,4호선,37.559698,126.979565,서울특별시 중구 퇴계로 지하54(남창동)
20240630,11,서울특별시,D007,강남,I11D1,신분당선,37.496068,127.028506,서울특별시 강남구 강남대로 지하 396
20240630,11,서울특별시,D005,논현,I11D1,신분당선,37.51111538,127.0213658,서울특별시 강남구 강남대로 492-2
20240630,11,서울특별시,D006,신논현,I11D1,신분당선,37.50455543,127.0245306,서울특별시 강남구 강남대로 302-2
20240630,11,서울특별시,D004,신사,I11D1,신분당선,37.51612526,127.0197609,서울특별시 강남구 강남대로 620-2
20240630,11,서울특별시,D008,양재(서초구청),I11D1,신분당선,37.48445352,127.0340995,서울시 서초구 남부순환로 지하 2585
20240630,11,서울특별시,D009,양재시민의숲(매헌),I11D1,신분당선,37.47096388,127.0384203,서울특별시 서초구 매헌로 지하 116
20240630,11,서울특별시,D010,청계산입구,I11D1,신분당선,37.44871485,127.0543396,서울특별시 서초구 청계산로 지하 179
20240630,11,서울특별시,A02,공덕,I28A1,인천국제공항선,37.54284055,126.9513301,서울특별시 마포구 마포대로 92
20240630,11,서울특별시,A05,김포공항,I28A1,인천국제공항선,37.56211652,126.8015442,서울특별시 강서구 하늘길 77
20240630,11,서울특별시,A04,디지털미디어시티,I28A1,인천국제공항선,37.57682544,126.8990205,서울특별시 마포구 성암로 184
20240630,11,서울특별시,A042,마곡나루,I28A1,인천국제공항선,37.56581914,126.8276358,서울특별시 강서구 마곡중앙로 지하 135
20240630,11,서울특별시,A01,서울,I28A1,인천국제공항선,37.54911784,126.9704643,서울특별시 용산구 청파로 378
20240630,11,서울특별시,A03,홍대입구,I28A1,인천국제공항선,37.55774103,126.9264939,서울특별시 마포구 양화로 188
20240630,11,서울특별시,128,동대문,I4101,1호선,37.565145,127.00789,서울특별시 종로구 종로 지하302(창신동)
20240630,11,서울특별시,127,동묘앞,I4101,1호선,37.573265,127.016459,서울특별시 종로구 종로 359(숭인동)
20240630,11,서울특별시,133,서울역,I4101,1호선,37.55315,126.972533,서울특별시 중구 세종대로 지하2(남대문로 5가)
20240630,11,서울특별시,132,시청,I4101,1호선,37.56359,126.975407,서울특별시 중구 세종대로 지하101(정동)
20240630,11,서울특별시,126,신설동,I4101,1호선,37.576117,127.02471,서울특별시 동대문구 왕산로 지하1(신설동)
20240630,11,서울특별시,125,제기동,I4101,1호선,37.578116,127.034902,서울특별시 동대문구 왕산로 지하93(제기동)
20240630,11,서울특별시,131,종각,I4101,1호선,37.570203,126.983116,서울특별시 종로구 종로 지하55(종로1가)
20240630,11,서울특별시,130,종로3가,I4101,1호선,37.570429,126.992095,서울특별시 종로구 종로 지하129(종로3가)
20240630,11,서울특별시,129,종로5가,I4101,1호선,37.570971,127.0019,서울특별시 종로구 종로 지하216(종로5가)
20240630,11,서울특별시,124,청량리(서울시립대입구),I4101,1호선,37.580148,127.045063,서울특별시 동대문구 왕산로 지하205(전농동)
20240630,11,서울특별시,1702,가산디지털단지역,I4101,경부선,37.481568,126.882628,서울시 금천구 벚꽃로 309
20240630,11,서울특별시,1701,구로역,I4101,경부선,37.503178,126.882037,서울시 구로구 구로중앙로 174
20240630,11,서울특별시,1703,금천구청역,I4101,경부선,37.45576,126.894344,서울시 금천구 시흥대로 63길 91
20240630,11,서울특별시,1002,남영역,I4101,경부선,37.540597,126.971171,서울시 용산구 한강대로 77길 25(갈월동)
20240630,11,서울특별시,1004,노량진역,I4101,경부선,37.514072,126.941671,서울시 동작구 노량진로 151
20240630,11,서울특별시,1005,대방역,I4101,경부선,37.513392,126.926407,서울시 영등포구 여의대방로 300
20240630,11,서울특별시,1714,독산역,I4101,경부선,37.465994,126.889508,서울시 금천구 벚꽃로 115
20240630,11,서울특별시,1032,신길역,I4101,경부선,37.517018,126.917743,서울시 영등포구 영등포로 327
20240630,11,서울특별시,1007,신도림역,I4101,경부선,37.508983,126.891513,서울시 구로구 새말로 117-21
20240630,11,서울특별시,1006,영등포역,I4101,경부선,37.515756,126.907411,서울시 영등포구 경인로 846(영등포동 1가 618-496)
20240630,11,서울특별시,1003,용산역,I4101,경부선,37.52989,126.964775,서울시 용산구 한강대로 23길 55(한강로 3가 40-999)
20240630,11,서울특별시,1019,광운대역,I4102,경원선,37.623635,127.061975,서울시 노원구 석계로 98-2(광운대역)
20240630,11,서울특별시,1021,녹천역,I4102,경원선,37.644599,127.051406,서울시 도봉구 덕릉로 376(창동)
20240630,11,서울특별시,1903,도봉산역,I4102,경원선,37.689603,127.046347,서울시 도봉구 도봉로 964-33
20240630,11,서울특별시,1902,도봉역,I4102,경원선,37.679441,127.045521,서울시 도봉구 도봉로 170길 2
20240630,11,서울특별시,1901,방학역,I4102,경원선,37.667471,127.044295,서울시 도봉구 도봉로 150다길 3
20240630,11,서울특별시,1009,서빙고역,I4102,경원선,37.51961,126.988358,서울시 용산구 서빙고로 238(서빙고동 241-11)
20240630,11,서울특별시,1018,석계역,I4102,경원선,37.615206,127.065594,서울시 노원구 화랑로 341(월계동 36-4)
20240630,11,서울특별시,1017,신이문역,I4102,경원선,37.601829,127.067347,서울시 동대문구 한천로 472(이문로 7)
20240630,11,서울특별시,1011,옥수역,I4102,경원선,37.540514,127.018698,서울시 성동구 동호로 지하21(옥수동)
20240630,11,서울특별시,1013,왕십리역,I4102,경원선,37.561128,127.035505,서울시 성동구 왕십리 광장로 17(행당동)
20240630,11,서울특별시,1016,외대앞역,I4102,경원선,37.596157,127.063572,서울시 동대문구 휘경로 27(이문동 360-5)
20240630,11,서울특별시,1003,용산역,I4102,경원선,37.52989,126.964775,서울시 용산구 한강대로 23길 55(한강로 3가 40-999)
20240630,11,서울특별시,1020,월계역,I4102,경원선,37.633114,127.058835,서울시 노원구 월계로 53길 40(월계2동 261)
20240630,11,서울특별시,1012,응봉역,I4102,경원선,37.550433,127.034824,서울시 성동구 고산자로 123(응봉동)
20240630,11,서울특별시,1008,이촌역,I4102,경원선,37.522476,126.973816,서울시 용산구 이촌로 71길 42
20240630,11,서울특별시,1022,창동역,I4102,경원선,37.653181,127.047663,서울시 도봉구 마들로 11길 77(창1동 135-86)
20240630,11,서울특별시,1014,청량리역,I4102,경원선,37.580543,127.046516,서울시 동대문구 왕산로 214
20240630,11,서울특별시,1010,한남역,I4102,경원선,37.529361,127.008984,서울시 용산구 독서당로6길 12-13(한남동)
20240630,11,서울특별시,1015,회기역,I4102,경원선,37.589802,127.057936,서울시 동대문구 회기로196(휘경동 317-101)
20240630,11,서울특별시,1849,강남구청역,I4105,분당선,37.517172,127.041275,서울시 강남구 학동로 지하 364
20240630,11,서울특별시,1027,개포동역,I4105,분당선,37.489112,127.066027,서울시 강남구 개포동 지하 420(개포동)
20240630,11,서울특별시,1026,구룡역,I4105,분당선,37.486985,127.059496,서울시 강남구 개포동 175-3
20240630,11,서울특별시,1028,대모산입구역,I4105,분당선,37.491347,127.072702,서울특별시 강남구 개포로 522
20240630,11,서울특별시,1025,도곡역,I4105,분당선,37.490914,127.055393,서울시 강남구 남부순환로 지하 2814
20240630,11,서울특별시,1031,복정역,I4105,분당선,37.469753,127.126627,서울특별시 송파구 송파대로 6
20240630,11,서울특별시,1847,서울숲역,I4105,분당선,37.543647,127.044686,서울시 성동구 왕십리로 지하 77
20240630,11,서울특별시,1023,선릉역,I4105,분당선,37.504479,127.048941,서울시 강남구 테헤란로 지하 340
20240630,11,서울특별시,1850,선정릉역,I4105,분당선,37.510275,127.043817,서울시 강남구 선릉로 지하 580(삼성동)
20240630,11,서울특별시,1030,수서역,I4105,분당선,37.487633,127.101118,서울시 강남구 광평로 지하 270(수서동)
20240630,11,서울특별시,1848,압구정로데오역,I4105,분당선,37.527385,127.040555,서울시 강남구 압구정동 495(강남구 압구정로 지하 402)
20240630,11,서울특별시,1013,왕십리역,I4105,분당선,37.561128,127.035505,서울시 성동구 왕십리 광장로 17(행당동)
20240630,11,서울특별시,1024,한티역,I4105,분당선,37.496208,127.052883,서울시 강남구 선릉로 지하 228
20240630,11,서울특별시,1265,가좌역,I4108,경의중앙선,37.568611,126.914841,서울시 서대문구 수색로 27(남가좌동)
20240630,11,서울특별시,1262,공덕역,I4108,경의중앙선,37.542611,126.952134,서울시 마포구 공덕동 마포대로 92
20240630,11,서울특별시,1019,광운대역,I4108,경의중앙선,37.623635,127.061975,서울시 노원구 석계로 98-2(광운대역)
20240630,11,서울특별시,1205,구리역,I4108,경의중앙선,37.503178,126.882037,경기도 구리시 건원대로 34번길 32-29(인창동 244-2)
20240630,11,서울특별시,1266,디지털미디어시티역,I4108,경의중앙선,37.577964,126.900421,서울시 은평구 수색로 193(수색동 37-2)
20240630,11,서울특별시,1203,망우역,I4108,경의중앙선,37.599288,127.092318,서울시 중랑구 망우로 55길 11-10
20240630,11,서울특별시,1202,상봉역,I4108,경의중앙선,37.595254,127.085853,서울시 중랑구 망우로 297(상봉1동 100-9번지)
20240630,11,서울특별시,1263,서강대역,I4108,경의중앙선,37.552132,126.935389,서울시 마포구 서강로 지하 118
20240630,11,서울특별시,1251,서울역(경의선),I4108,경의중앙선,37.554713,126.970787,서울시 중구 한강대로 405
20240630,11,서울특별시,1267,수색역,I4108,경의중앙선,37.580855,126.895681,서울시 은평구 수색로 261-1
20240630,11,서울특별시,1252,신촌역,I4108,경의중앙선,37.559768,126.942308,서울특별시 서대문구 신촌역로 30 신촌민자역사
20240630,11,서울특별시,1201,중랑역,I4108,경의중앙선,37.594948,127.076152,서울특별시 중랑구 중랑역로 9
20240630,11,서울특별시,1014,청량리역,I4108,경의중앙선,37.580543,127.046516,서울시 동대문구 왕산로 214
20240630,11,서울특별시,1264,홍대입구역,I4108,경의중앙선,37.55808,126.925533,서울시 마포구 양화로 지하 188
20240630,11,서울특별시,1015,회기역,I4108,경의중앙선,37.589802,127.057936,서울시 동대문구 회기로196(휘경동 317-101)
20240630,11,서울특별시,1261,효창공원앞역,I4108,경의중앙선,37.539289,126.961339,서울시 용산구 용문동 5-157
20240630,11,서울특별시,1203,망우역,I41K2,경춘선,37.599288,127.092318,서울시 중랑구 망우로 55길 11-10
20240630,11,서울특별시,1311,신내역,I41K2,경춘선,37.612855,127.103277,서울시 중랑구 망우동 320-2
20240630,11,서울특별시,1980,김포공항역,I41WS,서해선,37.5621179,126.8028568,서울특별시 강서구 하늘길 지하 77
20240630,11,서울특별시,S411,관악산,L11SL,수도권 경량도시철도 신림선,37.46916896,126.9449548,서울특별시 관악구 신림로 23 (신림동)
20240630,11,서울특별시,S407,당곡,L11SL,수도권 경량도시철도 신림선,37.49003911,126.9275688,서울특별시 관악구 보라매로 6 (봉천동)
20240630,11,서울특별시,S402,대방,L11SL,수도권 경량도시철도 신림선,37.51284017,126.9253168,서울특별시 영등포구 여의대방로 300 (신길동)
20240630,11,서울특별시,S404,보라매,L11SL,수도권 경량도시철도 신림선,37.50031271,126.9204859,서울특별시 동작구 상도로 지하2 (대방동)
20240630,11,서울특별시,S405,보라매공원,L11SL,수도권 경량도시철도 신림선,37.49522541,126.9182588,서울특별시 동작구 여의대방로20길 지하11 (신대방동)
20240630,11,서울특별시,S406,보라매병원,L11SL,수도권 경량도시철도 신림선,37.49307176,126.9238861,서울특별시 동작구 보라매로5길 지하24 (신대방동)
20240630,11,서울특별시,S401,샛강,L11SL,수도권 경량도시철도 신림선,37.51721994,126.929404,서울특별시 영등포구 의사당대로 지하166 (여의도동)
20240630,11,서울특별시,S410,서울대벤처타운,L11SL,수도권 경량도시철도 신림선,37.47204068,126.9339766,서울특별시 관악구 신림로 144 (신림동)
20240630,11,서울특별시,S403,서울지방병무청,L11SL,수도권 경량도시철도 신림선,37.50604687,126.9227834,서울특별시 동작구 여의대방로 지하218 (대방동)
20240630,11,서울특별시,S409,서원,L11SL,수도권 경량도시철도 신림선,37.47827336,126.9332282,서울특별시 관악구 신림로 258 (신림동)
20240630,11,서울특별시,S408,신림,L11SL,수도권 경량도시철도 신림선,37.48489076,126.9296099,서울특별시 관악구 남부순환로 지하1614 (신림동)
20240630,11,서울특별시,S112,4.19민주묘지,L11UI,우이신설선,37.64954,127.01371,서울특별시 강북구 삼양로 519
20240630,11,서울특별시,S113,가오리,L11UI,우이신설선,37.64162,127.01681,서울특별시 강북구 삼양로 426
20240630,11,서울특별시,S121,보문,L11UI,우이신설선,37.58551,127.01939,서울특별시 성북구 보문동1가 127-6
20240630,11,서울특별시,S118,북한산보국문,L11UI,우이신설선,37.61233,127.00816,서울특별시 성북구 보국문로 지하 88
20240630,11,서울특별시,S110,북한산우이,L11UI,우이신설선,37.66284,127.01272,서울특별시 강북구 삼양로 지하 676
20240630,11,서울특별시,S115,삼양,L11UI,우이신설선,37.62706,127.01817,서울특별시 강북구 삼양로 지하 259
20240630,11,서울특별시,S116,삼양사거리,L11UI,우이신설선,37.62144,127.02049,서울특별시 강북구 삼양로 197
20240630,11,서울특별시,S120,성신여대입구,L11UI,우이신설선,37.59287,127.01656,서울특별시 성북구 동선동1가 116-1
20240630,11,서울특별시,S111,솔밭공원,L11UI,우이신설선,37.65607,127.01326,서울특별시 강북구 삼양로 595
20240630,11,서울특별시,S117,솔샘,L11UI,우이신설선,37.62037,127.01357,서울특별시 강북구 솔샘로 지하 189
20240630,11,서울특별시,S122,신설동,L11UI,우이신설선,37.57579,127.02361,서울특별시 동대문구 신설동 132-259
20240630,11,서울특별시,S119,정릉,L11UI,우이신설선,37.60278,127.01345,서울특별시 성북구 아리랑로 지하 122
20240630,11,서울특별시,S114,화계,L11UI,우이신설선,37.63428,127.0175,서울특별시 강북구 삼양로 341
20240630,11,서울특별시,G109,김포공항역,L41G1,김포도시철도,37.5625,126.800833,서울특별시 강서구 하늘길 지하 77
20240630,11,서울특별시,222,강남,S1102,2호선,37.497958,127.027539,서울특별시 강남구 강남대로 지하396(역삼동)
20240630,11,서울특별시,214,강변(동서울터미널),S1102,2호선,37.535161,127.094684,서울특별시 광진구 강변역로 53(구의동)
20240630,11,서울특별시,212,건대입구,S1102,2호선,37.540408,127.069231,서울특별시 광진구 아차산로 243(화양동)
20240630,11,서울특별시,223,교대(법원·검찰청),S1102,2호선,37.493957,127.014631,서울특별시 서초구 서초대로 지하294(서초동)
20240630,11,서울특별시,232,구로디지털단지,S1102,2호선,37.485005,126.902626,서울특별시 구로구 도림천로 477(구로동)
20240630,11,서울특별시,213,구의(광진구청),S1102,2호선,37.536857,127.085024,서울특별시 광진구 아차산로 384-1(구의동)
20240630,11,서울특별시,227,낙성대(강감찬),S1102,2호선,37.47693,126.963783,서울특별시 관악구 남부순환로 지하1928(봉천동)
20240630,11,서울특별시,237,당산,S1102,2호선,37.533877,126.902011,서울특별시 영등포구 당산로 229(당산동6가)
20240630,11,서울특별시,233,대림(구로구청),S1102,2호선,37.492426,126.895293,서울특별시 구로구 도림천로 351(구로동)
20240630,11,서울특별시,205,동대문역사문화공원(DDP),S1102,2호선,37.565609,127.009083,서울특별시 중구 을지로 지하279(을지로7가)
20240630,11,서울특별시,210,뚝섬,S1102,2호선,37.54718,127.047413,서울특별시 성동구 아차산로 18(성수동1가)
20240630,11,서울특별시,235,문래,S1102,2호선,37.517993,126.894766,서울특별시 영등포구 당산로 지하28(문래동3가)
20240630,11,서울특별시,225,방배,S1102,2호선,37.481469,126.997627,서울특별시 서초구 방배로 지하80(방배동)
20240630,11,서울특별시,229,봉천,S1102,2호선,37.482416,126.941896,서울특별시 관악구 남부순환로 지하1721(봉천동)
20240630,11,서울특별시,226,사당,S1102,2호선,37.476536,126.981631,서울특별시 동작구 남부순환로 지하2089(사당동)
20240630,11,서울특별시,219,삼성(무역센터),S1102,2호선,37.508827,127.063203,서울특별시 강남구 테헤란로 지하538(삼성동)
20240630,11,서울특별시,207,상왕십리,S1102,2호선,37.564504,127.028872,서울특별시 성동구 왕십리로 지하374(하왕십리동)
20240630,11,서울특별시,228,서울대입구(관악구청),S1102,2호선,37.481233,126.952745,서울특별시 관악구 남부순환로 지하1822(봉천동)
20240630,11,서울특별시,224,서초,S1102,2호선,37.49191,127.007945,서울특별시 서초구 서초대로 지하233(서초동)
20240630,11,서울특별시,220,선릉,S1102,2호선,37.504257,127.048174,서울특별시 강남구 테헤란로 지하340(삼성동)
20240630,11,서울특별시,211,성수,S1102,2호선,37.544628,127.055983,서울특별시 성동구 아차산로 100(성수동2가)
20240630,11,서울특별시,201,시청,S1102,2호선,37.563534,126.975271,서울특별시 중구 서소문로 지하127(서소문동)
20240630,11,서울특별시,206,신당,S1102,2호선,37.56147,127.056348,서울특별시 중구 퇴계로 지하431-1(신당동)
20240630,11,서울특별시,231,신대방,S1102,2호선,37.487534,126.913279,서울특별시 동작구 대림로 2(신대방동)
20240630,11,서울특별시,234,신도림,S1102,2호선,37.508815,126.891222,서울특별시 구로구 새말로 지하 117-21(신도림동)
20240630,11,서울특별시,230,신림,S1102,2호선,37.484216,126.929573,서울특별시 관악구 남부순환로 지하1614(신림동)
20240630,11,서울특별시,240,신촌(지하),S1102,2호선,37.555153,126.93689,서울특별시 마포구 신촌로 지하90(노고산동)
20240630,11,서울특별시,242,아현,S1102,2호선,37.557407,126.956079,서울특별시 마포구 신촌로 지하270(아현동)
20240630,11,서울특별시,221,역삼,S1102,2호선,37.500658,127.03643,서울특별시 강남구 테헤란로 지하156(역삼동)
20240630,11,서울특별시,236,영등포구청,S1102,2호선,37.525766,126.896627,서울특별시 영등포구 당산로 지하121(당산동3가)
20240630,11,서울특별시,208,왕십리(성동구청),S1102,2호선,37.561159,127.035505,서울특별시 성동구 왕십리로 지하300(행당동)
20240630,11,서울특별시,203,을지로3가,S1102,2호선,37.566292,126.991773,서울특별시 중구 을지로 지하106(을지로3가)
20240630,11,서울특별시,204,을지로4가,S1102,2호선,37.566611,126.998122,서울특별시 중구 을지로 지하178(을지로4가)
20240630,11,서울특별시,202,을지로입구,S1102,2호선,37.565998,126.982569,서울특별시 중구 을지로 지하42(을지로1가)
20240630,11,서울특별시,241,이대,S1102,2호선,37.556734,126.945897,서울특별시 마포구 신촌로 지하180(염리동)
20240630,11,서울특별시,216,잠실(송파구청),S1102,2호선,37.513305,127.100129,서울특별시 송파구 올림픽로 지하265(신천동)
20240630,11,서울특별시,215,잠실나루,S1102,2호선,37.520688,127.103836,서울특별시 송파구 오금로 20(신천동)
20240630,11,서울특별시,217,잠실새내,S1102,2호선,37.520731,127.103738,서울특별시 송파구 올림픽로 지하140(잠실동)
20240630,11,서울특별시,218,종합운동장,S1102,2호선,37.511008,127.073641,서울특별시 송파구 올림픽로 지하23(잠실동)
20240630,11,서울특별시,243,충정로(경기대입구),S1102,2호선,37.559742,126.964455,서울특별시 서대문구 서소문로 지하17(충정로3가)
20240630,11,서울특별시,209,한양대,S1102,2호선,37.55658,127.043504,서울특별시 성동구 왕십리로 206(행당동)
20240630,11,서울특별시,238,합정,S1102,2호선,37.550025,126.914557,서울특별시 마포구 양화로 지하55(서교동)
20240630,11,서울특별시,239,홍대입구,S1102,2호선,37.556748,126.923643,서울특별시 마포구 양화로 지하160(동교동)
20240630,11,서울특별시,548,강동,S1105,5호선,37.53581,127.13249,서울특별시 강동구 천호대로 지하1097(천호동)
20240630,11,서울특별시,554,강일,S1105,5호선,37.557521,127.176018,서울특별시 강동구 고덕로 지하456(강일동)
20240630,11,서울특별시,P553,개롱,S1105,5호선,37.498097,127.134817,서울특별시 송파구 오금로 지하402(가락동)
20240630,11,서울특별시,511,개화산,S1105,5호선,37.572458,126.806838,서울특별시 강서구 양천로 22(방화동)
20240630,11,서울특별시,P554,거여,S1105,5호선,37.493208,127.143983,서울특별시 송파구 오금로 지하499(거여동)
20240630,11,서울특별시,552,고덕,S1105,5호선,37.555002,127.154214,서울특별시 강동구 고덕로 지하253(고덕동)
20240630,11,서울특별시,529,공덕,S1105,5호선,37.544005,126.951058,서울특별시 마포구 마포대로 지하100(공덕동)
20240630,11,서울특별시,546,광나루(장신대),S1105,5호선,37.545301,127.103478,서울특별시 광진구 아차산로 지하571(광장동)
20240630,11,서울특별시,533,광화문(세종문화회관),S1105,5호선,37.570545,126.976568,서울특별시 종로구 세종대로 지하172(세종로)
